region,date,mean,median,lower_90,upper_90,lower_50,upper_50
CT,4/21/20,0.864354391,0.881166457,0.758804995,0.982964464,0.855936756,0.943047678
CT,4/22/20,0.864212743,0.880988747,0.761213185,0.988133629,0.856924814,0.943510772
CT,4/23/20,0.867961607,0.885944945,0.759819828,0.984473459,0.870986549,0.95702887
CT,4/24/20,0.875895046,0.892880683,0.763977331,0.981338576,0.864641678,0.946460348
CT,4/25/20,0.8861645,0.900408703,0.77831712,0.989963603,0.874801728,0.952481975
CT,4/26/20,0.898638189,0.911482004,0.792460647,0.998435511,0.88606314,0.962513627
CT,4/27/20,0.911176196,0.921476529,0.794521053,1.003360355,0.895040656,0.969933888
CT,4/28/20,0.923565221,0.932826378,0.810777325,1.014259604,0.908862369,0.981993698
CT,4/29/20,0.934654291,0.94304516,0.830153343,1.036732923,0.916056945,0.986431719
CT,4/30/20,0.944521893,0.951067109,0.851655819,1.056193418,0.917548333,0.987557706
CT,5/1/20,0.952765515,0.958750132,0.845493151,1.044536182,0.923679582,0.992230662
CT,5/2/20,0.959594086,0.964308081,0.846749638,1.039989657,0.932184543,0.999075283
CT,5/3/20,0.965272282,0.970522149,0.871296741,1.063872715,0.944771152,1.010386888
CT,5/4/20,0.968531392,0.972452581,0.878550708,1.061616853,0.935036452,1.002281964
CT,5/5/20,0.969772602,0.971376776,0.877780633,1.0614631,0.939230899,1.004348251
CT,5/6/20,0.968787978,0.970256674,0.861249063,1.050901199,0.945321515,1.009477248
CT,5/7/20,0.966676844,0.969355061,0.867963301,1.062884347,0.940536455,1.002748166
CT,5/8/20,0.96313097,0.968328869,0.844504865,1.042924257,0.940286744,1.003992846
CT,5/9/20,0.958264838,0.964222636,0.86749954,1.065055372,0.940129614,1.004568743
CT,5/10/20,0.952591806,0.960183273,0.849617397,1.04799937,0.932702927,1.00017929
CT,5/11/20,0.946283363,0.953461438,0.835253041,1.039597117,0.928017275,0.999638508
CT,5/12/20,0.939631863,0.947936446,0.822437154,1.031144122,0.917524651,0.993646598
CT,5/13/20,0.932798259,0.943905296,0.809973785,1.021928267,0.91708504,0.997231954
CT,5/14/20,0.925923973,0.935867343,0.802149328,1.02426752,0.904305501,0.987536586
CT,5/15/20,0.920117296,0.92960017,0.804921652,1.034394667,0.897766676,0.987559009
CT,5/16/20,0.91496556,0.926161929,0.794965028,1.044375597,0.893254615,0.987902715
CT,5/17/20,0.912007878,0.923856427,0.773522486,1.043656122,0.892320438,0.994996337
CT,5/18/20,0.910995576,0.918962096,0.768820083,1.061051449,0.871163758,0.978510849
CT,5/19/20,0.912231686,0.924589967,0.757312299,1.074369916,0.882808811,0.995649266
CT,5/20/20,0.915422988,0.927659277,0.750389241,1.09860459,0.862719293,0.984238878
CT,5/21/20,0.919865454,0.932574194,0.740043324,1.119110113,0.869253222,1.000190163
CT,5/22/20,0.926197622,0.939408752,0.721820669,1.130442644,0.879855142,1.020463079
CT,5/23/20,0.932474482,0.944135871,0.690654728,1.143718732,0.86891073,1.019081779
CT,5/24/20,0.939254491,0.950658229,0.681116596,1.16392238,0.875536299,1.033016565
CT,5/25/20,0.945666179,0.955374746,0.647292679,1.147829049,0.880535388,1.047946253
DC,4/7/20,1.035310079,1.026879833,0.865707126,1.251946785,0.938286675,1.071059257
DC,4/8/20,1.039939546,1.03344932,0.864959526,1.239393052,0.956693702,1.086643239
DC,4/9/20,1.044117929,1.035897071,0.876386361,1.234173554,0.962993531,1.09303769
DC,4/10/20,1.047287442,1.038118217,0.88826803,1.238581226,0.972382932,1.09381736
DC,4/11/20,1.04996312,1.040585774,0.880597583,1.224442203,0.963522829,1.080900546
DC,4/12/20,1.05198618,1.042562994,0.912434719,1.243829909,0.980511941,1.094238567
DC,4/13/20,1.053429899,1.041365723,0.910254709,1.238191108,0.986899496,1.097926598
DC,4/14/20,1.053957174,1.043602768,0.908298585,1.226176484,0.977802982,1.082774032
DC,4/15/20,1.053775501,1.043184007,0.907045719,1.22377945,0.97754857,1.080802111
DC,4/16/20,1.053114322,1.042924971,0.902401326,1.223079846,0.991623349,1.091217323
DC,4/17/20,1.052411583,1.041696553,0.88391992,1.198701499,0.989686439,1.087928134
DC,4/18/20,1.051250028,1.041428671,0.911192418,1.220293803,0.977001528,1.075957481
DC,4/19/20,1.050405539,1.038706318,0.906630996,1.210539153,0.971047138,1.07155536
DC,4/20/20,1.048620454,1.039137401,0.898932065,1.195325908,0.991009498,1.093929315
DC,4/21/20,1.046499112,1.037387415,0.893411411,1.188339256,0.982430566,1.085486061
DC,4/22/20,1.043341938,1.03355901,0.88187067,1.186070138,0.986052956,1.088141404
DC,4/23/20,1.038850411,1.030985662,0.88567414,1.1940146,0.964880524,1.066231028
DC,4/24/20,1.032738575,1.025916011,0.891948523,1.194015894,0.987744315,1.08773959
DC,4/25/20,1.025887954,1.023461597,0.89209498,1.192633295,0.97243904,1.070523858
DC,4/26/20,1.018082758,1.017660307,0.868326503,1.159099128,0.964734095,1.063422162
DC,4/27/20,1.008652923,1.008500509,0.866942442,1.154921272,0.958637127,1.054888358
DC,4/28/20,0.998615082,1.00119786,0.858618874,1.14621767,0.96054087,1.058974039
DC,4/29/20,0.987081054,0.991685628,0.84047934,1.134433593,0.949461,1.048202409
DC,4/30/20,0.97575446,0.982917829,0.833913601,1.122684081,0.944026695,1.044416683
DC,5/1/20,0.964262106,0.971979325,0.828848057,1.113384318,0.919141305,1.024328652
DC,5/2/20,0.953751423,0.963919444,0.813704502,1.108263132,0.935333802,1.040448455
DC,5/3/20,0.944315826,0.95438528,0.778588927,1.086297447,0.902407391,1.010194155
DC,5/4/20,0.936236918,0.94596464,0.773277839,1.080252433,0.900791794,1.008149949
DC,5/5/20,0.929090999,0.94122926,0.786132402,1.097594836,0.895724081,1.000938957
DC,5/6/20,0.923241746,0.937440985,0.771579875,1.087973529,0.894387072,1.001858417
DC,5/7/20,0.918331125,0.932131588,0.771478699,1.097564007,0.899066515,1.01146111
DC,5/8/20,0.915001003,0.926084036,0.751881082,1.086368525,0.885713633,1.000808727
DC,5/9/20,0.912675057,0.923142731,0.735454331,1.078440936,0.87396725,0.990108656
DC,5/10/20,0.910888884,0.922704254,0.752683504,1.089017911,0.882638638,1.000398239
DC,5/11/20,0.909097194,0.919921345,0.738762275,1.079756722,0.882899981,0.999736879
DC,5/12/20,0.906343467,0.919750279,0.740873288,1.085323142,0.874959639,0.988130395
DC,5/13/20,0.903601753,0.92092576,0.727526165,1.083593655,0.88536088,1.002231162
DC,5/14/20,0.900052285,0.919085769,0.72712482,1.100855672,0.872455541,0.994434
DC,5/15/20,0.895873183,0.91624302,0.702186873,1.076963634,0.856699792,0.987095256
DC,5/16/20,0.889908364,0.911043719,0.685726723,1.08413926,0.867081651,1.005221006
DC,5/17/20,0.884033557,0.904562166,0.681706754,1.103108194,0.853787509,0.998967033
DC,5/18/20,0.878687776,0.89972175,0.660744985,1.108009604,0.837711175,0.991238588
DC,5/19/20,0.874142793,0.897929595,0.639439699,1.105881071,0.839683771,0.99662652
DC,5/20/20,0.871070121,0.896291282,0.635880423,1.119669945,0.817349271,0.989851407
DC,5/21/20,0.870044855,0.894177965,0.638476472,1.135530257,0.805314892,0.989700724
DC,5/22/20,0.871243965,0.890708744,0.634119123,1.144016493,0.811867757,0.99645773
DC,5/23/20,0.874469885,0.893349023,0.605623518,1.14133096,0.828126413,1.015557175
DC,5/24/20,0.878581633,0.896846158,0.604028056,1.16539897,0.803896542,1.002061731
DC,5/25/20,0.883826905,0.902824613,0.582769172,1.159733943,0.816964412,1.019083667
DE,4/7/20,1.079628771,1.06107371,0.871228654,1.307102891,0.968941287,1.107124559
DE,4/8/20,1.081228143,1.063621508,0.887233348,1.284793378,0.970360236,1.102138376
DE,4/9/20,1.082109943,1.067858051,0.920419994,1.283033549,0.982857103,1.105444638
DE,4/10/20,1.082173667,1.065827886,0.926355856,1.263055499,1.002171537,1.118072994
DE,4/11/20,1.080207356,1.065295054,0.942118373,1.250903374,1.004963773,1.116070961
DE,4/12/20,1.077121086,1.064817206,0.947084749,1.248146286,1.000225558,1.105702627
DE,4/13/20,1.073317298,1.062796946,0.937845957,1.231276762,0.997614434,1.10243575
DE,4/14/20,1.068282489,1.06060347,0.923735376,1.212350716,0.990105444,1.093332598
DE,4/15/20,1.06207198,1.054783816,0.919292286,1.197826247,1.000433788,1.103839354
DE,4/16/20,1.055116455,1.048051986,0.920662126,1.197829989,0.985577866,1.084531603
DE,4/17/20,1.046131834,1.036310228,0.901676582,1.177536581,0.98358698,1.079066416
DE,4/18/20,1.035812976,1.027444741,0.889318803,1.17484766,0.985831544,1.081143781
DE,4/19/20,1.024726419,1.020432359,0.864794321,1.153853038,0.976622822,1.073533456
DE,4/20/20,1.013666239,1.010420173,0.891407624,1.178625875,0.963599993,1.060356503
DE,4/21/20,1.002146623,1.004965989,0.876677243,1.162422618,0.949269839,1.044718096
DE,4/22/20,0.992194414,0.996380665,0.855008015,1.139753735,0.937860726,1.034822527
DE,4/23/20,0.984529231,0.990394963,0.841869841,1.141038583,0.944922218,1.041204824
DE,4/24/20,0.979903701,0.986858012,0.838196876,1.143904258,0.942739209,1.04175953
DE,4/25/20,0.97727337,0.98375614,0.813857595,1.126639725,0.942527462,1.045332164
DE,4/26/20,0.976318199,0.982044414,0.820496213,1.138203706,0.93190814,1.034518861
DE,4/27/20,0.97783656,0.983341717,0.81152916,1.12501618,0.938517335,1.041413006
DE,4/28/20,0.98083785,0.986203624,0.824195783,1.134607294,0.933419257,1.034216024
DE,4/29/20,0.985177345,0.989756684,0.829863012,1.135491496,0.923488342,1.024388836
DE,4/30/20,0.989780776,0.992779518,0.824019833,1.124876561,0.938892194,1.037207273
DE,5/1/20,0.993365247,0.994926859,0.819754246,1.117478911,0.93397214,1.032802404
DE,5/2/20,0.995317825,0.995931539,0.842526889,1.134206384,0.945196125,1.044589481
DE,5/3/20,0.994979132,0.995152292,0.84502551,1.128007798,0.944223655,1.039770823
DE,5/4/20,0.993317444,0.996377527,0.835259217,1.123081894,0.930289306,1.025450078
DE,5/5/20,0.99020307,0.993352621,0.855404967,1.136109859,0.944550432,1.039169149
DE,5/6/20,0.986670404,0.989195484,0.850888736,1.136937507,0.948703701,1.047860306
DE,5/7/20,0.98440633,0.987731966,0.843780451,1.138776929,0.949384545,1.04697159
DE,5/8/20,0.982547487,0.987357964,0.828132905,1.123251363,0.951393069,1.047447444
DE,5/9/20,0.980251946,0.985691602,0.823711663,1.125876041,0.952347964,1.050439595
DE,5/10/20,0.978183363,0.982473081,0.824201919,1.13830945,0.950274188,1.049496443
DE,5/11/20,0.97541981,0.980223472,0.812272351,1.134285738,0.9421278,1.041915803
DE,5/12/20,0.972672635,0.977477555,0.805689124,1.13777533,0.919889968,1.026720259
DE,5/13/20,0.969586889,0.973801556,0.801617432,1.143489225,0.921181218,1.029618716
DE,5/14/20,0.966992774,0.973313691,0.785215955,1.134087951,0.921686349,1.033025728
DE,5/15/20,0.964428261,0.972424854,0.773367458,1.133887794,0.926829258,1.046298762
DE,5/16/20,0.961202484,0.968740017,0.787115946,1.165218363,0.923467376,1.049685838
DE,5/17/20,0.958311899,0.964701224,0.772246178,1.16062752,0.890473607,1.021988273
DE,5/18/20,0.956665691,0.962455066,0.759261732,1.154716819,0.895086087,1.033536402
DE,5/19/20,0.955496556,0.962713584,0.74113807,1.156073957,0.894966815,1.039734735
DE,5/20/20,0.955453306,0.963937053,0.741976256,1.169867338,0.894169606,1.045053218
DE,5/21/20,0.955112569,0.965799081,0.718918743,1.175628779,0.883567506,1.040681654
DE,5/22/20,0.955437567,0.966099337,0.698277999,1.175605287,0.885763199,1.044199691
DE,5/23/20,0.95635583,0.966649119,0.680773211,1.192409667,0.880544134,1.043858561
DE,5/24/20,0.957997695,0.967086623,0.69713698,1.234235135,0.891738828,1.061384575
DE,5/25/20,0.960654987,0.968896043,0.697596392,1.249562077,0.891252637,1.06434339
FL,4/7/20,0.927213354,0.934934309,0.818325447,1.032106976,0.906727027,0.983365829
FL,4/8/20,0.924441437,0.931547548,0.811349974,1.006859142,0.910228849,0.978288547
FL,4/9/20,0.922230289,0.931256833,0.839956346,1.022465264,0.91234583,0.976558612
FL,4/10/20,0.920242667,0.929517494,0.832767922,1.005853948,0.908811213,0.971151654
FL,4/11/20,0.918492117,0.929540004,0.824571229,0.992793378,0.909701167,0.971048356
FL,4/12/20,0.917244968,0.925762572,0.830045155,0.993436407,0.908730636,0.967274863
FL,4/13/20,0.916277343,0.926175929,0.828881611,0.993088654,0.909982837,0.969615595
FL,4/14/20,0.91607211,0.925479071,0.830607517,0.990943098,0.908452241,0.967360044
FL,4/15/20,0.916215208,0.926812308,0.830616557,0.990484698,0.911491862,0.971392978
FL,4/16/20,0.917560307,0.927453672,0.839989162,0.999747865,0.913684477,0.971471662
FL,4/17/20,0.919396694,0.929427015,0.838466887,1.002374328,0.918298563,0.977313993
FL,4/18/20,0.921992482,0.932240623,0.829439949,0.991704134,0.917876493,0.977852301
FL,4/19/20,0.926295985,0.935411609,0.850004455,1.008608289,0.926140498,0.98425561
FL,4/20/20,0.931132009,0.940742818,0.842256468,0.996501719,0.929270107,0.987349966
FL,4/21/20,0.936806987,0.946083264,0.857686752,1.007564791,0.929346144,0.986040832
FL,4/22/20,0.943258259,0.95133242,0.865065243,1.017608349,0.929126625,0.982740952
FL,4/23/20,0.949929421,0.957069977,0.865242627,1.016164654,0.93587828,0.988242466
FL,4/24/20,0.956984853,0.963915481,0.878379096,1.029042375,0.934845478,0.98839822
FL,4/25/20,0.964136907,0.969811367,0.883488447,1.031151429,0.944416553,0.996762355
FL,4/26/20,0.971614909,0.976693716,0.892318773,1.041068902,0.959160395,1.012111589
FL,4/27/20,0.979285962,0.982525935,0.894998293,1.041890725,0.966490065,1.020193432
FL,4/28/20,0.987017331,0.98860197,0.908188527,1.051322017,0.969536973,1.022966072
FL,4/29/20,0.994539427,0.994731835,0.916395978,1.060708825,0.962188814,1.014504306
FL,4/30/20,1.002172728,1.001160422,0.927309909,1.078742377,0.969814075,1.02103882
FL,5/1/20,1.009045384,1.007101611,0.927446239,1.081207504,0.984587566,1.034471056
FL,5/2/20,1.015945325,1.014744479,0.947433605,1.102293862,0.982067095,1.032766695
FL,5/3/20,1.022327391,1.020255258,0.933965071,1.090391366,0.995593949,1.04523962
FL,5/4/20,1.028221463,1.025017623,0.954898762,1.109443203,0.998532314,1.048486388
FL,5/5/20,1.034041328,1.030905779,0.96118125,1.114859858,1.002977353,1.055664397
FL,5/6/20,1.038926659,1.034403386,0.962837108,1.116161301,1.000069203,1.05311243
FL,5/7/20,1.042991581,1.038184247,0.967630397,1.121884848,1.005847885,1.059237635
FL,5/8/20,1.046409303,1.042028113,0.973207059,1.126678931,1.005785324,1.06125409
FL,5/9/20,1.048252613,1.043368901,0.975391257,1.127607126,1.002246954,1.05984147
FL,5/10/20,1.048745871,1.043172548,0.972903067,1.127722171,1.00714027,1.064467336
FL,5/11/20,1.047766633,1.043026472,0.972064451,1.133647933,1.002634972,1.058822076
FL,5/12/20,1.046086438,1.042694949,0.962177923,1.128236215,1.006749095,1.062356337
FL,5/13/20,1.042496512,1.037752323,0.973844736,1.143709844,1.002690328,1.059002311
FL,5/14/20,1.038205741,1.033558889,0.965455671,1.139704612,1.004775827,1.0604391
FL,5/15/20,1.032627375,1.029974976,0.941722336,1.124550028,0.994283021,1.051510099
FL,5/16/20,1.026318669,1.02484282,0.931012951,1.121182958,0.983805873,1.044638762
FL,5/17/20,1.019903185,1.020560463,0.92487692,1.127234656,0.981549586,1.046738024
FL,5/18/20,1.013165433,1.014854578,0.901977789,1.121997199,0.973495558,1.044010997
FL,5/19/20,1.007473574,1.00930833,0.875376089,1.122234796,0.965573872,1.044509608
FL,5/20/20,1.001530678,1.004512111,0.87228036,1.146948308,0.969545691,1.057303543
FL,5/21/20,0.996250786,0.999939006,0.827815882,1.132161902,0.953394161,1.048746118
FL,5/22/20,0.991647006,0.997934071,0.838546041,1.166477825,0.956574695,1.058356569
FL,5/23/20,0.987759796,0.99495132,0.816320901,1.171621524,0.942251087,1.051462848
FL,5/24/20,0.984397527,0.991047891,0.790965668,1.169641695,0.931225185,1.04735558
FL,5/25/20,0.981904641,0.988727152,0.762417609,1.17784913,0.928488799,1.053959243
GA,4/7/20,0.957918323,0.963578742,0.83036657,1.064892828,0.935254455,1.018448195
GA,4/8/20,0.959592903,0.964328137,0.850103841,1.058368329,0.927466962,1.001652072
GA,4/9/20,0.96132221,0.965435428,0.869509655,1.055204948,0.942206143,1.007851675
GA,4/10/20,0.96321783,0.966955048,0.874361856,1.045309396,0.945922254,1.007397568
GA,4/11/20,0.965262423,0.96979657,0.888624234,1.045939608,0.941199197,0.99757967
GA,4/12/20,0.967126257,0.970144068,0.893930052,1.046233502,0.950221418,1.004770137
GA,4/13/20,0.968215384,0.972939053,0.884929136,1.033687971,0.954321322,1.006278252
GA,4/14/20,0.969306155,0.973937675,0.881701901,1.032891412,0.953532521,1.007176459
GA,4/15/20,0.970262295,0.975295927,0.888011044,1.03969409,0.952902842,1.005543074
GA,4/16/20,0.97075475,0.975640293,0.894373121,1.044939239,0.952653737,1.00548497
GA,4/17/20,0.971380639,0.975202614,0.897948315,1.051723446,0.950995646,1.00386353
GA,4/18/20,0.97214652,0.97527339,0.897928919,1.047157171,0.954532223,1.006590167
GA,4/19/20,0.972608625,0.975371235,0.900332555,1.048711892,0.955659369,1.008504967
GA,4/20/20,0.973577733,0.977641991,0.896495536,1.043939907,0.956466523,1.007790503
GA,4/21/20,0.973937558,0.976316867,0.905562435,1.053443202,0.9596991,1.010503635
GA,4/22/20,0.974023012,0.977745673,0.898551047,1.040950787,0.958956394,1.009838246
GA,4/23/20,0.974003601,0.978117992,0.900501591,1.043520149,0.954892259,1.004574065
GA,4/24/20,0.974374328,0.978049173,0.894867199,1.036865818,0.958598505,1.009608516
GA,4/25/20,0.973979125,0.977599633,0.896225286,1.037867185,0.960333608,1.011779771
GA,4/26/20,0.973653239,0.977487144,0.900267063,1.036736183,0.959945332,1.010778816
GA,4/27/20,0.973368658,0.97803336,0.897299939,1.040811541,0.961528438,1.010973167
GA,4/28/20,0.973269859,0.977764022,0.896416663,1.039280095,0.958249219,1.008191268
GA,4/29/20,0.973485667,0.977915987,0.900948008,1.041412109,0.958420151,1.008336384
GA,4/30/20,0.974571446,0.978355384,0.901403587,1.043712245,0.956515203,1.006920263
GA,5/1/20,0.975702995,0.979419867,0.899638426,1.045945066,0.961405331,1.011480261
GA,5/2/20,0.977813735,0.980985273,0.91065755,1.059454093,0.966342379,1.017010411
GA,5/3/20,0.980739385,0.983543668,0.909706436,1.058892051,0.966166816,1.017942406
GA,5/4/20,0.984689818,0.987230742,0.90620505,1.053982806,0.965783721,1.019294311
GA,5/5/20,0.989210687,0.990815027,0.917097147,1.064194004,0.969765973,1.023061416
GA,5/6/20,0.994289585,0.994318775,0.919217491,1.067017601,0.966376789,1.018575044
GA,5/7/20,1.000365571,0.999388478,0.92636348,1.075758095,0.977857431,1.029473731
GA,5/8/20,1.006703329,1.005135074,0.933423583,1.088000139,0.974089342,1.02391697
GA,5/9/20,1.013826592,1.010449073,0.945173167,1.102895971,0.977647234,1.027658097
GA,5/10/20,1.020947741,1.01677397,0.948495572,1.107684923,0.9910473,1.042571352
GA,5/11/20,1.027959491,1.023255623,0.96016466,1.123935422,0.995906328,1.04971938
GA,5/12/20,1.035370954,1.028379867,0.961129887,1.12684212,0.992401155,1.049116066
GA,5/13/20,1.042194358,1.034905443,0.963957343,1.135106697,0.999026272,1.058208869
GA,5/14/20,1.048326575,1.041432044,0.964776176,1.146057736,1.003709595,1.065887796
GA,5/15/20,1.054300542,1.04672834,0.952067306,1.14329966,1.004571834,1.07201818
GA,5/16/20,1.058800935,1.050892942,0.967671974,1.17048345,1.008161192,1.077944609
GA,5/17/20,1.062323635,1.05529892,0.961655964,1.178701231,1.002103405,1.077437919
GA,5/18/20,1.064534562,1.056543258,0.961690875,1.191827462,0.99882152,1.07911563
GA,5/19/20,1.065161089,1.055689294,0.951129227,1.189097202,1.002898,1.089968107
GA,5/20/20,1.064942193,1.052863998,0.940854533,1.192720041,1.000484099,1.092864848
GA,5/21/20,1.063323157,1.053333679,0.936466595,1.211074628,0.997998758,1.094614762
GA,5/22/20,1.060699757,1.050485968,0.919598361,1.220571224,0.999020832,1.104656871
GA,5/23/20,1.057011101,1.047848585,0.888075606,1.212652516,0.98060083,1.092902155
GA,5/24/20,1.053381673,1.047249354,0.893085413,1.250634208,0.963203419,1.088388995
GA,5/25/20,1.04966386,1.044990475,0.889007057,1.269802127,0.967472135,1.0995687
HI,4/7/20,0.952438499,0.954607768,0.653451791,1.289581063,0.855186411,1.07564106
HI,4/8/20,0.94420989,0.942347428,0.628148273,1.246437626,0.859910599,1.072884173
